year,calendar_year,population_size,birth_count,births_per_population,births_per_eligible,births_per_matched_pair,death_count,matched_pair_count,new_pair_count,active_pair_count,unmatched_rate,mean_visible_candidate_count,median_visible_candidate_count,mean_perceived_candidate_count,median_perceived_candidate_count,mean_actionable_candidate_count,action_coverage_rate,visibility_action_gap,mean_selected_actionable_share,mean_selection_quota,mean_selection_acceptance_share,mean_phantom_candidate_count,mean_sampled_phantom_candidate_count,mean_selected_phantom_count,mean_phantom_selection_share,candidate_pool_multiplier,visibility_coverage_rate,theoretical_area_coverage,effective_birth_probability,selection_worker_count,action_radius,blocked_mutual_pair_count,trait_mean,trait_variance,trait_diversity,reproductive_concentration,effective_parent_count,visibility_radius,variant,label,seed
1,1980,2545,45,0.017682,0.042776,0.090909,0,495,5,525,0.058935,0.238095,0.0,0.238095,0.0,0.238095,0.005807,0.0,0.238095,0.238095,0.238095,0.0,0.0,0.0,0.0,1.0,0.005807,0.001257,0.086667,1,0.25,0,0.000307,0.982365,2.216264,0.96764,82.653061,0.02,full_behavior_bundle,Full behavior bundle,42
2,1981,2554,40,0.015662,0.037915,0.087146,31,459,43,516,0.129858,1.017964,1.0,1.017964,1.0,1.017964,0.006132,0.0,0.60479,1.017964,0.60479,0.0,0.0,0.0,0.0,1.0,0.006132,0.001257,0.08648,1,0.25,0,6.2e-05,0.976149,2.20924,0.970204,76.190476,0.02,full_behavior_bundle,Full behavior bundle,42
3,1982,2561,33,0.012886,0.031579,0.076744,26,430,39,525,0.177033,0.900585,1.0,0.900585,1.0,0.900585,0.005298,0.0,0.549708,0.900585,0.549708,0.0,0.0,0.0,0.0,1.0,0.005298,0.001257,0.086293,1,0.25,0,-0.000267,0.966916,2.198768,0.975743,62.228571,0.02,full_behavior_bundle,Full behavior bundle,42
4,1983,2563,35,0.013656,0.033397,0.083135,33,421,43,536,0.196565,0.940541,1.0,0.940541,1.0,0.940541,0.005112,0.0,0.578378,0.940541,0.578378,0.0,0.0,0.0,0.0,1.0,0.005112,0.001257,0.086293,1,0.25,0,0.002377,0.964875,2.196446,0.974204,66.216216,0.02,full_behavior_bundle,Full behavior bundle,42
5,1984,2578,32,0.012413,0.030447,0.078431,17,408,51,544,0.223597,0.976077,1.0,0.976077,1.0,0.976077,0.004693,0.0,0.593301,0.976077,0.593301,0.0,0.0,0.0,0.0,1.0,0.004693,0.001257,0.086053,1,0.25,0,0.002697,0.959081,2.189841,0.976678,60.235294,0.02,full_behavior_bundle,Full behavior bundle,42
6,1985,2585,38,0.0147,0.036398,0.094527,31,402,52,555,0.229885,1.20197,1.0,1.20197,1.0,1.20197,0.00595,0.0,0.635468,1.20197,0.635468,0.0,0.0,0.0,0.0,1.0,0.00595,0.001257,0.08604,1,0.25,0,0.003531,0.953289,2.183219,0.973532,68.761905,0.02,full_behavior_bundle,Full behavior bundle,42
7,1986,2593,29,0.011184,0.027804,0.073791,21,393,35,564,0.246405,0.786127,0.0,0.786127,0.0,0.786127,0.004571,0.0,0.473988,0.786127,0.473988,0.0,0.0,0.0,0.0,1.0,0.004571,0.001257,0.085813,1,0.25,0,0.003591,0.947264,2.176309,0.979122,54.258065,0.02,full_behavior_bundle,Full behavior bundle,42
8,1987,2602,25,0.009608,0.023787,0.064267,16,389,39,568,0.259753,0.892308,0.0,0.892308,0.0,0.892308,0.0046,0.0,0.482051,0.892308,0.482051,0.0,0.0,0.0,0.0,1.0,0.0046,0.001257,0.08564,1,0.25,0,0.004115,0.940058,2.168015,0.980784,50.0,0.02,full_behavior_bundle,Full behavior bundle,42
9,1988,2604,29,0.011137,0.028074,0.077333,27,375,26,568,0.273959,0.511628,0.0,0.511628,0.0,0.511628,0.002992,0.0,0.354651,0.511628,0.354651,0.0,0.0,0.0,0.0,1.0,0.002992,0.001257,0.085667,1,0.25,0,0.004775,0.935283,2.162503,0.97921,54.258065,0.02,full_behavior_bundle,Full behavior bundle,42
10,1989,2613,32,0.012246,0.031311,0.087912,23,364,28,573,0.287671,0.519774,0.0,0.519774,0.0,0.519774,0.002953,0.0,0.378531,0.519774,0.378531,0.0,0.0,0.0,0.0,1.0,0.002953,0.001257,0.085587,1,0.25,0,0.004751,0.929109,2.155352,0.978377,56.888889,0.02,full_behavior_bundle,Full behavior bundle,42
11,1990,2628,37,0.014079,0.036168,0.101093,22,366,34,581,0.284457,0.594595,0.0,0.594595,0.0,0.594595,0.003231,0.0,0.427027,0.594595,0.427027,0.0,0.0,0.0,0.0,1.0,0.003231,0.001257,0.085453,1,0.25,0,0.005364,0.923061,2.148326,0.973323,70.205128,0.02,full_behavior_bundle,Full behavior bundle,42
12,1991,2643,36,0.013621,0.035573,0.100279,21,359,37,589,0.290514,0.815217,0.0,0.815217,0.0,0.815217,0.004455,0.0,0.472826,0.815217,0.472826,0.0,0.0,0.0,0.0,1.0,0.004455,0.001257,0.08524,1,0.25,0,0.007051,0.91865,2.143187,0.97692,61.714286,0.02,full_behavior_bundle,Full behavior bundle,42
13,1992,2651,28,0.010562,0.027424,0.077348,20,362,39,603,0.290891,0.808743,1.0,0.808743,1.0,0.808743,0.004444,0.0,0.502732,0.808743,0.502732,0.0,0.0,0.0,0.0,1.0,0.004444,0.001257,0.085027,1,0.25,0,0.00633,0.914624,2.138485,0.984049,43.555556,0.02,full_behavior_bundle,Full behavior bundle,42
14,1993,2675,38,0.014206,0.037037,0.105556,14,360,33,598,0.298246,0.616216,0.0,0.616217,0.0,0.616216,0.003349,0.0,0.4,0.616216,0.4,0.0,0.0,0.0,0.0,1.000001,0.003349,0.001257,0.08484,1,0.25,0,0.006372,0.907242,2.129838,0.974422,68.761905,0.02,full_behavior_bundle,Full behavior bundle,42
15,1994,2690,34,0.012639,0.033498,0.094972,19,358,27,597,0.294581,0.5,0.0,0.500001,0.0,0.5,0.002857,0.0,0.346591,0.5,0.34659,0.0,0.0,0.0,0.0,1.000002,0.002857,0.001257,0.084587,1,0.25,0,0.007456,0.900707,2.122153,0.974721,68.0,0.02,full_behavior_bundle,Full behavior bundle,42
16,1995,2702,35,0.012953,0.034247,0.096953,23,361,34,601,0.293542,0.759358,0.0,0.759362,0.0,0.759358,0.004083,0.0,0.417112,0.759358,0.41711,0.0,0.0,0.0,0.0,1.000005,0.004083,0.001257,0.08444,1,0.25,0,0.007682,0.895723,2.116274,0.976885,62.820513,0.020002,full_behavior_bundle,Full behavior bundle,42
17,1996,2711,30,0.011066,0.02924,0.085227,21,352,33,602,0.31384,0.64,0.0,0.64001,0.0,0.64,0.003216,0.0,0.4,0.64,0.399994,0.0,0.0,0.0,0.0,1.000016,0.003216,0.001257,0.084253,1,0.25,0,0.007704,0.891032,2.110725,0.982983,47.368421,0.020005,full_behavior_bundle,Full behavior bundle,42
18,1997,2726,33,0.012106,0.03229,0.094286,18,350,37,605,0.315068,0.613861,0.0,0.613892,0.0,0.613861,0.003054,0.0,0.450495,0.613861,0.450472,0.0,0.0,0.0,0.0,1.00005,0.003054,0.001259,0.084093,1,0.25,0,0.008138,0.887948,2.107069,0.978546,58.864865,0.020015,full_behavior_bundle,Full behavior bundle,42
19,1998,2739,38,0.013874,0.036965,0.110787,25,343,33,601,0.332685,0.647619,0.0,0.647721,0.0,0.647619,0.003099,0.0,0.390476,0.647619,0.390415,0.0,0.0,0.0,0.0,1.000157,0.003099,0.001263,0.083987,1,0.25,0,0.006835,0.882147,2.100175,0.976288,65.636364,0.020048,full_behavior_bundle,Full behavior bundle,42
20,1999,2741,26,0.009486,0.025194,0.075145,24,346,38,599,0.329457,0.654378,0.0,0.6547,0.0,0.654378,0.00303,0.0,0.423963,0.654378,0.423754,0.0,0.0,0.0,0.0,1.000493,0.00303,0.001275,0.0838,1,0.25,0,0.006556,0.877011,2.094052,0.983723,45.066667,0.020149,full_behavior_bundle,Full behavior bundle,42
21,2000,2746,31,0.011289,0.030482,0.091445,26,339,36,603,0.333333,0.689655,0.0,0.690721,0.0,0.689655,0.003414,0.0,0.433498,0.689655,0.432829,0.0,0.0,0.0,0.0,1.001546,0.003414,0.001316,0.0838,1,0.25,0,0.007014,0.870929,2.086779,0.981369,51.945946,0.020468,full_behavior_bundle,Full behavior bundle,42
22,2001,2750,28,0.010182,0.027559,0.081871,24,342,30,611,0.326772,0.519337,0.0,0.521856,0.0,0.519337,0.002885,0.0,0.38674,0.519337,0.384873,0.0,0.0,0.0,0.0,1.004851,0.002885,0.001447,0.083707,1,0.25,0,0.008585,0.862723,2.076925,0.979636,56.0,0.021465,full_behavior_bundle,Full behavior bundle,42
23,2002,2750,34,0.012364,0.033432,0.094183,34,361,42,625,0.290069,0.932584,1.0,0.946811,1.015255,0.932584,0.005269,0.0,0.539326,0.932584,0.531222,0.0,0.0,0.0,0.0,1.015255,0.005269,0.001899,0.083787,1,0.25,0,0.008178,0.856219,2.06908,0.978011,60.842105,0.024584,full_behavior_bundle,Full behavior bundle,42
24,2003,2750,30,0.010909,0.029211,0.078329,30,383,51,652,0.254138,2.1125,2.0,2.214478,2.096547,2.1125,0.013286,0.0,0.75625,2.1125,0.721424,0.0,0.0,0.0,0.0,1.048273,0.013286,0.00369,0.083733,1,0.25,0,0.007118,0.851554,2.063437,0.978182,60.0,0.034273,full_behavior_bundle,Full behavior bundle,42
25,2004,2762,35,0.012672,0.034483,0.089286,23,392,47,671,0.227586,4.45614,4.0,5.149767,4.622626,4.45614,0.039435,0.0,0.864584,5.061404,0.904509,0.605263,0.605263,0.605263,0.082785,1.155656,0.039435,0.012787,0.08364,1,0.25,0,0.005589,0.842179,2.052047,0.979787,56.976744,0.063798,full_behavior_bundle,Full behavior bundle,42
26,2005,2765,31,0.011212,0.030723,0.079487,28,390,38,673,0.226957,11.177778,12.0,17.099426,18.357237,11.177778,0.125593,0.0,0.646575,13.322222,0.844168,5.877778,5.877778,4.711111,0.353425,1.52977,0.125593,0.06947,0.083547,1,0.25,0,0.005367,0.837255,2.046038,0.980283,54.914286,0.148704,full_behavior_bundle,Full behavior bundle,42
27,2006,2764,34,0.012301,0.034137,0.090667,35,375,21,670,0.246988,19.377049,20.0,59.003801,60.900708,13.409836,0.223497,0.099454,0.479167,15.672131,0.326577,39.672131,39.672131,7.737705,0.497268,3.045035,0.322951,0.400652,0.0836,1,0.25,0,0.006679,0.831699,2.039239,0.979356,57.8,0.357116,full_behavior_bundle,Full behavior bundle,42
28,2007,2769,28,0.010112,0.028197,0.076294,23,367,24,658,0.260826,63.259259,69.0,632.592593,690.0,16.345679,0.204321,0.58642,0.477623,16.0,0.02685,569.333333,64.0,5.802469,0.362654,10.0,0.790741,1.0,0.083453,1,0.25,3,0.007838,0.827511,2.034098,0.979776,56.0,0.717107,full_behavior_bundle,Full behavior bundle,42
29,2008,2757,21,0.007617,0.021212,0.058824,33,357,26,658,0.278788,99.960396,100.0,3282.733471,3284.034079,25.485149,0.254851,0.744752,0.474629,16.0,0.004874,3182.732673,64.0,4.831683,0.30198,32.840341,0.999604,1.0,0.08352,1,0.25,8,0.005879,0.823738,2.029455,0.984766,42.0,1.077098,full_behavior_bundle,Full behavior bundle,42
30,2009,2768,35,0.012645,0.035425,0.099432,24,352,30,656,0.287449,122.0,122.0,7975.056585,7975.056585,28.585366,0.234306,0.765694,0.496951,16.0,0.002006,7853.0,64.0,5.341463,0.333841,65.369316,1.0,1.0,0.08356,1,0.25,10,0.006904,0.816078,2.019997,0.977436,62.820513,1.285509,full_behavior_bundle,Full behavior bundle,42
31,2010,2755,27,0.0098,0.027664,0.078035,40,346,29,660,0.290984,119.0,119.0,10297.177981,10297.177981,31.666667,0.266106,0.733894,0.489583,16.0,0.001554,10178.0,64.0,5.75,0.359375,86.530907,1.0,1.0,0.083627,1,0.25,2,0.006844,0.81225,2.015255,0.983088,47.032258,1.370415,full_behavior_bundle,Full behavior bundle,42
32,2011,2757,31,0.011244,0.031828,0.091445,29,339,22,639,0.303901,142.0,142.0,13546.084178,13546.084178,48.853147,0.344036,0.655964,0.491259,16.0,0.001181,13404.0,64.0,5.034965,0.314685,95.394959,1.0,1.0,0.083653,1,0.25,7,0.006383,0.806161,2.007686,0.981443,51.945946,1.399941,full_behavior_bundle,Full behavior bundle,42
33,2012,2754,26,0.009441,0.026887,0.079027,29,329,24,624,0.319545,157.0,157.0,15464.088613,15464.088613,49.556962,0.315649,0.684351,0.490902,16.0,0.001035,15307.0,64.0,5.588608,0.349288,98.49738,1.0,1.0,0.083627,1,0.25,3,0.007084,0.801522,2.001902,0.981118,52.0,1.40963,full_behavior_bundle,Full behavior bundle,42
34,2013,2756,26,0.009434,0.02686,0.08,24,325,26,613,0.328512,177.0,177.0,17614.553818,17614.553818,56.842697,0.321145,0.678855,0.49368,16.0,0.000908,17438.0,64.0,5.904494,0.369031,99.517253,1.0,1.0,0.0836,1,0.25,4,0.007131,0.797159,1.996445,0.982528,48.285714,1.412749,full_behavior_bundle,Full behavior bundle,42
35,2014,2742,28,0.010212,0.029046,0.088328,42,317,23,591,0.342324,188.0,188.0,18770.988732,18770.988732,61.322751,0.326185,0.673815,0.493386,16.0,0.000852,18583.0,64.0,4.671958,0.291997,99.845685,1.0,1.0,0.083813,1,0.25,10,0.007348,0.788962,1.986155,0.980984,52.266667,1.413746,full_behavior_bundle,Full behavior bundle,42
36,2015,2723,24,0.008814,0.025052,0.079208,43,303,27,581,0.367432,217.0,217.0,21689.312907,21689.312907,75.779817,0.349216,0.650784,0.50086,16.0,0.000738,21472.0,64.0,5.151376,0.321961,99.950751,1.0,1.0,0.084013,1,0.25,7,0.007935,0.780507,1.975484,0.98378,44.307692,1.414064,full_behavior_bundle,Full behavior bundle,42
37,2016,2722,26,0.009552,0.026749,0.08254,27,315,28,582,0.351852,214.0,214.0,21396.638125,21396.638125,75.944186,0.354879,0.645121,0.496221,16.0,0.000748,21183.0,64.0,6.381395,0.398837,99.98429,1.0,1.0,0.084053,1,0.25,1,0.006838,0.774883,1.968353,0.984796,42.25,1.414166,full_behavior_bundle,Full behavior bundle,42
38,2017,2716,28,0.010309,0.028926,0.087774,34,319,27,571,0.340909,203.0,203.0,20298.982907,20298.982907,74.921569,0.369072,0.630928,0.495404,16.0,0.000788,20096.0,64.0,7.357843,0.459865,99.99499,1.0,1.0,0.08416,1,0.25,1,0.007215,0.769809,1.961899,0.979381,56.0,1.414198,full_behavior_bundle,Full behavior bundle,42
39,2018,2708,30,0.011078,0.031185,0.097087,38,309,27,568,0.357588,208.0,208.0,20799.667645,20799.667645,72.77512,0.34988,0.65012,0.495813,16.0,0.000769,20592.0,64.0,5.22488,0.326555,99.998402,1.0,1.0,0.084293,1,0.25,9,0.007612,0.760855,1.950455,0.982964,47.368421,1.414209,full_behavior_bundle,Full behavior bundle,42
40,2019,2686,28,0.010424,0.029167,0.092105,50,304,24,560,0.366667,210.0,210.0,20999.89299,20999.89299,74.739336,0.355902,0.644098,0.49763,16.0,0.000762,20790.0,64.0,4.853081,0.303318,99.99949,1.0,1.0,0.08456,1,0.25,8,0.011914,0.755036,1.942982,0.980587,52.266667,1.414212,full_behavior_bundle,Full behavior bundle,42
41,2020,2671,28,0.010483,0.029474,0.095563,43,293,26,550,0.383158,227.0,227.0,22699.963111,22699.963111,85.745614,0.377734,0.622266,0.497259,16.0,0.000705,22473.0,64.0,6.328947,0.395559,99.999837,1.0,1.0,0.08476,1,0.25,3,0.014639,0.747522,1.933289,0.980478,52.266667,1.414213,full_behavior_bundle,Full behavior bundle,42
42,2021,2666,29,0.010878,0.030753,0.101399,34,286,23,541,0.393425,228.0,228.0,22799.988184,22799.988184,94.497817,0.414464,0.585536,0.494814,16.0,0.000702,22572.0,64.0,5.445415,0.340338,99.999948,1.0,1.0,0.08484,1,0.25,4,0.014394,0.73974,1.9232,0.981038,50.969697,1.414213,full_behavior_bundle,Full behavior bundle,42
43,2022,2665,30,0.011257,0.031579,0.105263,31,285,29,531,0.4,249.0,249.0,24899.995885,24899.995885,94.32,0.378795,0.621205,0.49175,16.0,0.000643,24651.0,64.0,6.088,0.3805,99.999983,1.0,1.0,0.084867,1,0.25,5,0.015096,0.732902,1.914291,0.980288,52.941176,1.414214,full_behavior_bundle,Full behavior bundle,42
44,2023,2644,27,0.010212,0.028662,0.094737,48,285,26,531,0.394904,244.0,244.0,24399.998714,24399.998714,93.232653,0.382101,0.617899,0.490816,16.0,0.000656,24156.0,64.0,6.302041,0.393878,99.999995,1.0,1.0,0.085107,1,0.25,2,0.013869,0.725634,1.904775,0.981033,50.275862,1.414214,full_behavior_bundle,Full behavior bundle,42
45,2024,2626,16,0.006093,0.017167,0.057554,34,278,23,528,0.403433,245.0,245.0,24499.999588,24499.999588,94.512195,0.385764,0.614236,0.494919,16.0,0.000653,24255.0,64.0,6.093496,0.380843,99.999998,1.0,1.0,0.0852,1,0.25,5,0.015767,0.717481,1.894045,0.99048,25.6,1.414214,full_behavior_bundle,Full behavior bundle,42
