year,calendar_year,population_size,birth_count,births_per_population,births_per_eligible,births_per_matched_pair,death_count,matched_pair_count,new_pair_count,active_pair_count,unmatched_rate,mean_visible_candidate_count,median_visible_candidate_count,mean_perceived_candidate_count,median_perceived_candidate_count,mean_actionable_candidate_count,action_coverage_rate,visibility_action_gap,mean_selected_actionable_share,mean_selection_quota,mean_selection_acceptance_share,mean_phantom_candidate_count,mean_sampled_phantom_candidate_count,mean_selected_phantom_count,mean_phantom_selection_share,candidate_pool_multiplier,visibility_coverage_rate,theoretical_area_coverage,effective_birth_probability,selection_worker_count,action_radius,blocked_mutual_pair_count,trait_mean,trait_variance,trait_diversity,reproductive_concentration,effective_parent_count,visibility_radius,variant,label,seed
76,2055,2163,21,0.009709,0.030973,0.083004,38,253,23,442,0.253687,88.0,88.0,26400.0,26400.0,10.94382,0.124362,0.875638,0.25,16.0,0.000606,26312.0,64.0,10.292135,0.643258,300.0,1.0,1.0,0.09144,1,0.12,1,0.059909,0.428111,1.463064,0.983929,35.28,1.414214,forty_eight_hour_reality,48h move to reality,42
77,2056,2164,26,0.012015,0.038633,0.105263,25,247,21,437,0.265973,87.0,87.0,26100.0,26100.0,9.909091,0.113898,0.886102,0.240767,16.0,0.000613,26013.0,64.0,10.079545,0.629972,300.0,1.0,1.0,0.091493,1,0.12,4,0.061645,0.421256,1.451303,0.977748,48.285714,1.414214,forty_eight_hour_reality,48h move to reality,42
78,2057,2149,26,0.012099,0.038981,0.105263,41,247,21,439,0.25937,78.0,78.0,23400.0,23400.0,8.481013,0.108731,0.891269,0.231804,16.0,0.000684,23322.0,64.0,9.126582,0.570411,300.0,1.0,1.0,0.091693,1,0.12,5,0.061989,0.414636,1.439854,0.977592,48.285714,1.414214,forty_eight_hour_reality,48h move to reality,42
79,2058,2144,25,0.01166,0.037594,0.100806,30,248,23,439,0.254135,81.0,81.0,24300.0,24300.0,9.170732,0.113219,0.886781,0.246189,16.0,0.000658,24219.0,64.0,10.756098,0.672256,300.0,1.0,1.0,0.091747,1,0.12,1,0.060738,0.40601,1.424798,0.97847,46.296296,1.414214,forty_eight_hour_reality,48h move to reality,42
80,2059,2119,23,0.010854,0.033923,0.094262,48,244,25,436,0.280236,104.0,104.0,31200.0,31200.0,10.780952,0.103663,0.896337,0.249405,16.0,0.000513,31096.0,64.0,7.866667,0.491667,300.0,1.0,1.0,0.092053,1,0.12,5,0.063527,0.397557,1.409888,0.978292,46.0,1.414214,forty_eight_hour_reality,48h move to reality,42
81,2060,2112,18,0.008523,0.026786,0.07438,25,242,25,443,0.279762,94.0,94.0,28200.0,28200.0,9.515789,0.101232,0.898768,0.247368,16.0,0.000567,28106.0,64.0,8.242105,0.515132,300.0,1.0,1.0,0.09208,1,0.12,10,0.063114,0.390116,1.396633,0.982955,36.0,1.414214,forty_eight_hour_reality,48h move to reality,42
82,2061,2088,11,0.005268,0.016393,0.045643,35,241,26,446,0.281669,91.0,91.0,27300.0,27300.0,10.478261,0.115146,0.884854,0.246603,16.0,0.000586,27209.0,64.0,8.956522,0.559783,300.0,1.0,1.0,0.092307,1,0.12,4,0.063951,0.383808,1.385295,0.989464,22.0,1.414214,forty_eight_hour_reality,48h move to reality,42
83,2062,2076,25,0.012042,0.037994,0.105042,37,238,27,442,0.276596,90.0,90.0,27000.0,27000.0,9.384615,0.104274,0.895726,0.24794,16.0,0.000593,26910.0,64.0,8.516484,0.53228,300.0,1.0,1.0,0.092653,1,0.12,10,0.064619,0.379122,1.376812,0.977765,46.296296,1.414214,forty_eight_hour_reality,48h move to reality,42
84,2063,2061,21,0.010189,0.031963,0.089744,36,234,24,439,0.287671,92.0,92.0,27600.0,27600.0,10.88172,0.11828,0.88172,0.245968,16.0,0.00058,27508.0,64.0,9.333333,0.583333,300.0,1.0,1.0,0.0928,1,0.12,5,0.066662,0.37243,1.364606,0.983133,35.28,1.414214,forty_eight_hour_reality,48h move to reality,42
85,2064,2031,15,0.007386,0.023077,0.066079,45,227,18,433,0.301538,91.0,91.0,27300.0,27300.0,11.130435,0.122312,0.877688,0.245924,16.0,0.000586,27209.0,64.0,9.880435,0.617527,300.0,1.0,1.0,0.09312,1,0.12,1,0.068636,0.366756,1.354172,0.985229,30.0,1.414214,forty_eight_hour_reality,48h move to reality,42
86,2065,2020,24,0.011881,0.0375,0.107143,35,224,22,436,0.3,88.0,88.0,26400.0,26400.0,10.808989,0.122829,0.877171,0.246489,16.0,0.000606,26312.0,64.0,9.764045,0.610253,300.0,1.0,1.0,0.093387,1,0.12,4,0.069024,0.359904,1.341463,0.978135,44.307692,1.414214,forty_eight_hour_reality,48h move to reality,42
87,2066,2004,11,0.005489,0.01735,0.048246,27,228,23,442,0.280757,82.0,82.0,24600.0,24600.0,9.903614,0.120776,0.879224,0.238705,16.0,0.00065,24518.0,64.0,9.759036,0.60994,300.0,1.0,1.0,0.093427,1,0.12,4,0.070044,0.35411,1.33062,0.989022,22.0,1.414214,forty_eight_hour_reality,48h move to reality,42
88,2067,1992,22,0.011044,0.034755,0.096916,34,227,21,447,0.28278,75.0,75.0,22500.0,22500.0,8.289474,0.110526,0.889474,0.234375,16.0,0.000711,22425.0,64.0,9.460526,0.591283,300.0,1.0,1.0,0.093733,1,0.12,7,0.07174,0.345727,1.314777,0.977912,44.0,1.414214,forty_eight_hour_reality,48h move to reality,42
89,2068,1988,21,0.010563,0.032915,0.094595,25,222,21,439,0.304075,95.0,95.0,28500.0,28500.0,11.0,0.115789,0.884211,0.244141,16.0,0.000561,28405.0,64.0,7.541667,0.471354,300.0,1.0,1.0,0.093773,1,0.12,11,0.075115,0.340633,1.305054,0.978873,42.0,1.414214,forty_eight_hour_reality,48h move to reality,42
90,2069,1984,29,0.014617,0.045741,0.126087,33,230,24,446,0.274448,83.0,83.0,24900.0,24900.0,9.357143,0.112737,0.887263,0.243304,16.0,0.000643,24817.0,64.0,9.345238,0.584077,300.0,1.0,1.0,0.093933,1,0.12,4,0.075514,0.335398,1.294986,0.976189,48.057143,1.414214,forty_eight_hour_reality,48h move to reality,42
91,2070,1960,16,0.008163,0.02589,0.073059,40,219,18,437,0.291262,66.0,66.0,19800.0,19800.0,7.880597,0.119403,0.880597,0.24347,16.0,0.000808,19734.0,64.0,8.656716,0.541045,300.0,1.0,1.0,0.09408,1,0.12,8,0.076986,0.330484,1.285466,0.985587,28.444444,1.414214,forty_eight_hour_reality,48h move to reality,42
92,2071,1957,22,0.011242,0.035256,0.098655,25,223,23,431,0.285256,82.0,82.0,24600.0,24600.0,9.301205,0.113429,0.886571,0.24247,16.0,0.00065,24518.0,64.0,9.506024,0.594127,300.0,1.0,1.0,0.0942,1,0.12,1,0.077059,0.324643,1.274055,0.977517,44.0,1.414214,forty_eight_hour_reality,48h move to reality,42
93,2072,1950,24,0.012308,0.038035,0.107143,31,224,21,430,0.290016,81.0,81.0,24300.0,24300.0,10.365854,0.127974,0.872026,0.241616,16.0,0.000658,24219.0,64.0,9.890244,0.61814,300.0,1.0,1.0,0.09432,1,0.12,3,0.078185,0.317638,1.260234,0.97735,44.307692,1.414214,forty_eight_hour_reality,48h move to reality,42
94,2073,1933,20,0.010347,0.031696,0.08658,37,231,20,427,0.267829,74.0,74.0,22200.0,22200.0,9.413333,0.127207,0.872793,0.2375,16.0,0.000721,22126.0,64.0,10.08,0.63,300.0,1.0,1.0,0.094493,1,0.12,3,0.079463,0.313233,1.251465,0.984584,30.769231,1.414214,forty_eight_hour_reality,48h move to reality,42
95,2074,1934,22,0.011375,0.034321,0.094421,21,233,18,424,0.273011,81.0,81.0,24300.0,24300.0,9.95122,0.122855,0.877145,0.240854,16.0,0.000658,24219.0,64.0,9.109756,0.56936,300.0,1.0,1.0,0.094507,1,0.12,3,0.080827,0.30915,1.243283,0.98101,37.230769,1.414214,forty_eight_hour_reality,48h move to reality,42
96,2075,1931,28,0.0145,0.042683,0.116183,31,241,19,419,0.265244,92.0,92.0,27600.0,27600.0,11.569892,0.12576,0.87424,0.241263,16.0,0.00058,27508.0,64.0,9.569892,0.598118,300.0,1.0,1.0,0.094627,1,0.12,3,0.08304,0.303363,1.23159,0.972997,52.266667,1.414214,forty_eight_hour_reality,48h move to reality,42
97,2076,1925,26,0.013506,0.039514,0.105691,32,246,26,417,0.25228,103.0,103.0,30900.0,30900.0,11.692308,0.113518,0.886482,0.245192,16.0,0.000518,30797.0,64.0,10.346154,0.646635,300.0,1.0,1.0,0.09468,1,0.12,1,0.087237,0.297151,1.218915,0.974985,48.285714,1.414214,forty_eight_hour_reality,48h move to reality,42
98,2077,1934,33,0.017063,0.049699,0.130952,24,252,23,416,0.240964,94.0,94.0,28200.0,28200.0,12.063158,0.128331,0.871669,0.248684,16.0,0.000567,28106.0,64.0,10.105263,0.631579,300.0,1.0,1.0,0.094653,1,0.12,1,0.087705,0.29264,1.209628,0.971515,55.846154,1.414214,forty_eight_hour_reality,48h move to reality,42
99,2078,1923,19,0.00988,0.028875,0.077236,30,246,24,412,0.25228,96.0,96.0,28800.0,28800.0,13.216495,0.137672,0.862328,0.241624,16.0,0.000556,28704.0,64.0,10.123711,0.632732,300.0,1.0,1.0,0.094613,1,0.12,1,0.089566,0.289227,1.202554,0.98221,34.380952,1.414214,forty_eight_hour_reality,48h move to reality,42
100,2079,1911,20,0.010466,0.03125,0.084746,32,236,16,405,0.2625,74.0,74.0,22200.0,22200.0,13.173333,0.178018,0.821982,0.241667,16.0,0.000721,22126.0,64.0,10.88,0.68,300.0,1.0,1.0,0.094787,1,0.12,1,0.091052,0.285581,1.19495,0.981057,36.363636,1.414214,forty_eight_hour_reality,48h move to reality,42
101,2080,1898,20,0.010537,0.031201,0.08547,33,234,21,407,0.269891,83.0,83.0,24900.0,24900.0,12.595238,0.15175,0.84825,0.247024,16.0,0.000643,24817.0,64.0,9.0,0.5625,300.0,1.0,1.0,0.09496,1,0.12,4,0.092445,0.28036,1.183976,0.980927,36.363636,1.414214,forty_eight_hour_reality,48h move to reality,42
102,2081,1889,18,0.009529,0.027692,0.07563,27,238,18,407,0.267692,78.0,78.0,23400.0,23400.0,13.113924,0.168127,0.831873,0.239715,16.0,0.000684,23322.0,64.0,10.063291,0.628956,300.0,1.0,1.0,0.095053,1,0.12,2,0.092105,0.275217,1.173066,0.980942,36.0,1.414214,forty_eight_hour_reality,48h move to reality,42
103,2082,1890,31,0.016402,0.048589,0.133047,30,233,21,409,0.269592,82.0,82.0,24600.0,24600.0,14.987952,0.18278,0.81722,0.23494,16.0,0.00065,24518.0,64.0,10.156627,0.634789,300.0,1.0,1.0,0.095213,1,0.12,5,0.093787,0.269511,1.160842,0.971155,54.914286,1.414214,forty_eight_hour_reality,48h move to reality,42
104,2083,1891,27,0.014278,0.042056,0.116379,26,232,24,400,0.277259,97.0,97.0,29100.0,29100.0,16.55102,0.170629,0.829371,0.243622,16.0,0.00055,29003.0,64.0,9.94898,0.621811,300.0,1.0,1.0,0.095147,1,0.12,5,0.093161,0.265917,1.153075,0.975361,47.032258,1.414214,forty_eight_hour_reality,48h move to reality,42
105,2084,1872,25,0.013355,0.039746,0.106838,44,234,20,405,0.255962,74.0,74.0,22200.0,22200.0,15.36,0.207568,0.792432,0.235833,16.0,0.000721,22126.0,64.0,10.48,0.655,300.0,1.0,1.0,0.095373,1,0.12,1,0.094432,0.260236,1.140693,0.978932,40.322581,1.414214,forty_eight_hour_reality,48h move to reality,42
106,2085,1860,18,0.009677,0.028481,0.076271,30,236,16,406,0.253165,68.0,68.0,20400.0,20400.0,12.782609,0.18798,0.81202,0.22192,16.0,0.000784,20332.0,64.0,10.985507,0.686594,300.0,1.0,1.0,0.09544,1,0.12,1,0.096069,0.256833,1.13321,0.980645,36.0,1.414214,forty_eight_hour_reality,48h move to reality,42
107,2086,1851,24,0.012966,0.038217,0.102128,33,235,20,403,0.251592,77.0,77.0,23100.0,23100.0,13.410256,0.174159,0.825841,0.230769,16.0,0.000693,23023.0,64.0,9.641026,0.602564,300.0,1.0,1.0,0.09564,1,0.12,3,0.097498,0.252053,1.122616,0.976139,44.307692,1.414214,forty_eight_hour_reality,48h move to reality,42
108,2087,1842,20,0.010858,0.03231,0.091324,29,219,20,397,0.292407,95.0,95.0,28500.0,28500.0,14.729167,0.155044,0.844956,0.241536,16.0,0.000561,28405.0,64.0,8.197917,0.51237,300.0,1.0,1.0,0.095707,1,0.12,5,0.097954,0.249829,1.117651,0.980347,36.363636,1.414214,forty_eight_hour_reality,48h move to reality,42
109,2088,1837,21,0.011432,0.034202,0.094595,26,222,19,393,0.276873,87.0,87.0,26100.0,26100.0,13.25,0.152299,0.847701,0.237926,16.0,0.000613,26013.0,64.0,9.318182,0.582386,300.0,1.0,1.0,0.095787,1,0.12,3,0.098604,0.247365,1.112126,0.97921,38.347826,1.414214,forty_eight_hour_reality,48h move to reality,42
110,2089,1841,26,0.014123,0.042763,0.117647,22,221,21,394,0.273026,84.0,84.0,25200.0,25200.0,12.682353,0.15098,0.84902,0.236765,16.0,0.000635,25116.0,64.0,9.964706,0.622794,300.0,1.0,1.0,0.0958,1,0.12,1,0.099474,0.244382,1.105401,0.975766,45.066667,1.414214,forty_eight_hour_reality,48h move to reality,42
111,2090,1824,14,0.007675,0.022727,0.060606,31,231,21,404,0.25,75.0,75.0,22500.0,22500.0,11.342105,0.151228,0.848772,0.234375,16.0,0.000711,22425.0,64.0,11.092105,0.693257,300.0,1.0,1.0,0.095867,1,0.12,1,0.10025,0.241367,1.09856,0.984649,28.0,1.414214,forty_eight_hour_reality,48h move to reality,42
112,2091,1832,35,0.019105,0.057377,0.157658,27,222,17,401,0.272131,70.0,70.0,21000.0,21000.0,11.408451,0.162978,0.837022,0.240317,16.0,0.000762,20930.0,64.0,9.873239,0.617077,300.0,1.0,1.0,0.09604,1,0.12,6,0.102883,0.235668,1.085514,0.96179,70.0,1.414214,forty_eight_hour_reality,48h move to reality,42
113,2092,1836,24,0.013072,0.03928,0.109589,20,219,19,400,0.283142,77.0,77.0,23100.0,23100.0,12.282051,0.159507,0.840493,0.234776,16.0,0.000693,23023.0,64.0,10.935897,0.683494,300.0,1.0,1.0,0.09584,1,0.12,0,0.102441,0.232483,1.078154,0.973856,48.0,1.414214,forty_eight_hour_reality,48h move to reality,42
114,2093,1833,18,0.00982,0.028939,0.08,21,225,23,407,0.276527,84.0,84.0,25200.0,25200.0,10.894118,0.129692,0.870308,0.236029,16.0,0.000635,25116.0,64.0,10.282353,0.642647,300.0,1.0,1.0,0.0958,1,0.12,1,0.104432,0.229519,1.071259,0.98036,36.0,1.414214,forty_eight_hour_reality,48h move to reality,42
115,2094,1824,12,0.006579,0.0192,0.054299,21,221,21,407,0.2928,90.0,90.0,27000.0,27000.0,13.142857,0.146032,0.853968,0.232143,16.0,0.000593,26910.0,64.0,9.461538,0.591346,300.0,1.0,1.0,0.09584,1,0.12,5,0.104911,0.226223,1.063539,0.986842,24.0,1.414214,forty_eight_hour_reality,48h move to reality,42
116,2095,1810,22,0.012155,0.034865,0.101382,36,217,22,403,0.312203,110.0,110.0,33000.0,33000.0,12.900901,0.117281,0.882719,0.244369,16.0,0.000485,32890.0,64.0,7.342342,0.458896,300.0,1.0,1.0,0.09616,1,0.12,11,0.105063,0.222362,1.054424,0.9778,40.333333,1.414214,forty_eight_hour_reality,48h move to reality,42
117,2096,1797,18,0.010017,0.029221,0.084112,31,214,21,396,0.305195,106.0,106.0,31800.0,31800.0,14.074766,0.132781,0.867219,0.240654,16.0,0.000503,31694.0,64.0,10.906542,0.681659,300.0,1.0,1.0,0.09628,1,0.12,0,0.106202,0.218108,1.04429,0.982069,32.4,1.414214,forty_eight_hour_reality,48h move to reality,42
118,2097,1790,16,0.008939,0.025974,0.074074,23,216,22,398,0.298701,104.0,104.0,31200.0,31200.0,13.904762,0.1337,0.8663,0.240476,16.0,0.000513,31096.0,64.0,10.990476,0.686905,300.0,1.0,1.0,0.096347,1,0.12,1,0.106725,0.215465,1.037943,0.984218,28.444444,1.414214,forty_eight_hour_reality,48h move to reality,42
119,2098,1781,17,0.009545,0.027419,0.077273,26,220,21,394,0.290323,100.0,100.0,30000.0,30000.0,13.90099,0.13901,0.86099,0.243193,16.0,0.000533,29900.0,64.0,9.693069,0.605817,300.0,1.0,1.0,0.09648,1,0.12,2,0.108449,0.213359,1.032858,0.98091,34.0,1.414214,forty_eight_hour_reality,48h move to reality,42
120,2099,1789,36,0.020123,0.058442,0.160714,28,224,21,395,0.272727,95.0,95.0,28500.0,28500.0,14.416667,0.151754,0.848246,0.245443,16.0,0.000561,28405.0,64.0,11.364583,0.710286,300.0,1.0,1.0,0.096627,1,0.12,0,0.107551,0.209504,1.023484,0.963977,64.8,1.414214,forty_eight_hour_reality,48h move to reality,42
121,2100,1783,19,0.010656,0.030794,0.086758,25,219,22,394,0.290113,104.0,104.0,31200.0,31200.0,13.771429,0.132418,0.867582,0.244643,16.0,0.000513,31096.0,64.0,10.419048,0.65119,300.0,1.0,1.0,0.09648,1,0.12,0,0.108405,0.205598,1.013898,0.978688,38.0,1.414214,forty_eight_hour_reality,48h move to reality,42
122,2101,1787,25,0.01399,0.040128,0.110132,21,227,22,400,0.271268,98.0,98.0,29400.0,29400.0,12.808081,0.130695,0.869305,0.238636,16.0,0.000544,29302.0,64.0,10.646465,0.665404,300.0,1.0,1.0,0.096507,1,0.12,3,0.108142,0.201499,1.003741,0.976139,43.103448,1.414214,forty_eight_hour_reality,48h move to reality,42
123,2102,1782,14,0.007856,0.022508,0.062222,19,225,22,408,0.276527,95.0,95.0,28500.0,28500.0,12.395833,0.130482,0.869518,0.245443,16.0,0.000561,28405.0,64.0,10.520833,0.657552,300.0,1.0,1.0,0.096427,1,0.12,0,0.108293,0.199647,0.999118,0.986372,24.5,1.414214,forty_eight_hour_reality,48h move to reality,42
124,2103,1786,28,0.015677,0.045603,0.127854,24,219,20,404,0.286645,91.0,91.0,27300.0,27300.0,11.978261,0.131629,0.868371,0.243207,16.0,0.000586,27209.0,64.0,8.847826,0.552989,300.0,1.0,1.0,0.09656,1,0.12,4,0.109774,0.196144,0.990312,0.970805,52.266667,1.414214,forty_eight_hour_reality,48h move to reality,42
125,2104,1786,19,0.010638,0.030995,0.086364,19,220,23,401,0.282219,98.0,98.0,29400.0,29400.0,11.414141,0.116471,0.883529,0.245581,16.0,0.000544,29302.0,64.0,10.393939,0.649621,300.0,1.0,1.0,0.09644,1,0.12,3,0.110027,0.192811,0.981864,0.978723,38.0,1.414214,forty_eight_hour_reality,48h move to reality,42
126,2105,1780,19,0.010674,0.031148,0.085586,25,222,23,402,0.272131,95.0,95.0,28500.0,28500.0,11.020833,0.116009,0.883991,0.246094,16.0,0.000561,28405.0,64.0,10.270833,0.641927,300.0,1.0,1.0,0.09652,1,0.12,2,0.109735,0.191226,0.97782,0.982673,31.391304,1.414214,forty_eight_hour_reality,48h move to reality,42
127,2106,1785,29,0.016246,0.047308,0.128889,24,225,19,408,0.265905,82.0,82.0,24600.0,24600.0,12.192771,0.148692,0.851308,0.241717,16.0,0.00065,24518.0,64.0,10.566265,0.660392,300.0,1.0,1.0,0.096587,1,0.12,1,0.111075,0.189285,0.972843,0.97168,50.969697,1.414214,forty_eight_hour_reality,48h move to reality,42
128,2107,1777,19,0.010692,0.030255,0.080851,27,235,24,419,0.251592,85.0,85.0,25500.0,25500.0,10.674419,0.125581,0.874419,0.242733,16.0,0.000627,25415.0,64.0,9.953488,0.622093,300.0,1.0,1.0,0.09656,1,0.12,2,0.111359,0.1877,0.968763,0.980748,34.380952,1.414214,forty_eight_hour_reality,48h move to reality,42
129,2108,1779,24,0.013491,0.038898,0.103448,22,232,18,418,0.247974,66.0,66.0,19800.0,19800.0,10.507463,0.159204,0.840796,0.229478,16.0,0.000808,19734.0,64.0,12.179104,0.761194,300.0,1.0,1.0,0.0966,1,0.12,0,0.112092,0.1848,0.961248,0.975173,44.307692,1.414214,forty_eight_hour_reality,48h move to reality,42
130,2109,1781,27,0.01516,0.042789,0.112971,25,239,24,425,0.242472,77.0,77.0,23100.0,23100.0,9.051282,0.117549,0.882451,0.25,16.0,0.000693,23023.0,64.0,9.282051,0.580128,300.0,1.0,1.0,0.096613,1,0.12,3,0.112363,0.182539,0.955352,0.96968,54.0,1.414214,forty_eight_hour_reality,48h move to reality,42
131,2110,1787,33,0.018467,0.051562,0.135802,27,243,22,420,0.240625,80.0,80.0,24000.0,24000.0,12.296296,0.153704,0.846296,0.238426,16.0,0.000667,23920.0,64.0,10.617284,0.66358,300.0,1.0,1.0,0.096613,1,0.12,2,0.112642,0.179566,0.947539,0.965237,62.228571,1.414214,forty_eight_hour_reality,48h move to reality,42
132,2111,1778,17,0.009561,0.026814,0.07113,26,239,20,413,0.246057,78.0,78.0,23400.0,23400.0,11.64557,0.149302,0.850698,0.238133,16.0,0.000684,23322.0,64.0,10.316456,0.644778,300.0,1.0,1.0,0.09652,1,0.12,4,0.112322,0.17765,0.942471,0.980877,34.0,1.414214,forty_eight_hour_reality,48h move to reality,42
133,2112,1778,24,0.013498,0.037795,0.099174,24,242,18,404,0.237795,73.0,73.0,21900.0,21900.0,10.675676,0.146242,0.853758,0.231419,16.0,0.000731,21827.0,64.0,10.5,0.65625,300.0,1.0,1.0,0.096613,1,0.12,1,0.113292,0.174942,0.935258,0.977128,41.142857,1.414214,forty_eight_hour_reality,48h move to reality,42
134,2113,1770,28,0.015819,0.044094,0.117647,36,238,19,401,0.250394,81.0,81.0,24300.0,24300.0,10.658537,0.131587,0.868413,0.247713,16.0,0.000658,24219.0,64.0,9.853659,0.615854,300.0,1.0,1.0,0.096773,1,0.12,2,0.111296,0.171391,0.925718,0.972559,49.0,1.414214,forty_eight_hour_reality,48h move to reality,42
135,2114,1776,24,0.013514,0.037975,0.101266,18,237,19,404,0.25,79.0,79.0,23700.0,23700.0,9.675,0.122468,0.877532,0.24375,16.0,0.000675,23621.0,64.0,10.2375,0.639844,300.0,1.0,1.0,0.09664,1,0.12,1,0.112191,0.169369,0.920241,0.975131,44.307692,1.414214,forty_eight_hour_reality,48h move to reality,42
136,2115,1789,30,0.016769,0.048465,0.12931,17,232,18,400,0.250404,71.0,71.0,21300.0,21300.0,9.722222,0.136933,0.863067,0.234375,16.0,0.000751,21229.0,64.0,11.291667,0.705729,300.0,1.0,1.0,0.096547,1,0.12,2,0.112531,0.167028,0.913859,0.968623,56.25,1.414214,forty_eight_hour_reality,48h move to reality,42
