year,calendar_year,population_size,birth_count,births_per_population,births_per_eligible,births_per_matched_pair,death_count,matched_pair_count,new_pair_count,active_pair_count,unmatched_rate,mean_visible_candidate_count,median_visible_candidate_count,mean_perceived_candidate_count,median_perceived_candidate_count,mean_actionable_candidate_count,action_coverage_rate,visibility_action_gap,mean_selected_actionable_share,mean_selection_quota,mean_selection_acceptance_share,mean_phantom_candidate_count,mean_sampled_phantom_candidate_count,mean_selected_phantom_count,mean_phantom_selection_share,candidate_pool_multiplier,visibility_coverage_rate,theoretical_area_coverage,effective_birth_probability,selection_worker_count,action_radius,blocked_mutual_pair_count,trait_mean,trait_variance,trait_diversity,reproductive_concentration,effective_parent_count,visibility_radius,variant,label,seed
152,2131,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.12,1,0.12,0,0.0,0.0,0.0,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
153,2132,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.12,1,0.12,0,0.0,0.0,0.0,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
154,2133,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.12,1,0.12,0,0.0,0.0,0.0,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
155,2134,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.12,1,0.12,0,0.0,0.0,0.0,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
156,2135,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.12,1,0.12,0,0.0,0.0,0.0,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
157,2136,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.12,1,0.12,0,0.0,0.0,0.0,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
158,2137,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.12,1,0.12,0,0.0,0.0,0.0,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
159,2138,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.12,1,0.12,0,0.0,0.0,0.0,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
160,2139,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.12,1,0.12,0,0.0,0.0,0.0,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
161,2140,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.12,1,0.12,0,0.0,0.0,0.0,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
162,2141,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.12,1,0.12,0,0.0,0.0,0.0,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
163,2142,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.12,1,0.12,0,0.0,0.0,0.0,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
164,2143,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.12,1,0.12,0,0.0,0.0,0.0,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
165,2144,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.12,1,0.12,0,0.0,0.0,0.0,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
166,2145,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.12,1,0.12,0,0.0,0.0,0.0,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
167,2146,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.12,1,0.12,0,0.0,0.0,0.0,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
168,2147,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.12,1,0.12,0,0.0,0.0,0.0,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
169,2148,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.12,1,0.12,0,0.0,0.0,0.0,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
170,2149,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.12,1,0.12,0,0.0,0.0,0.0,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
171,2150,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.12,1,0.12,0,0.0,0.0,0.0,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
172,2151,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.12,1,0.12,0,0.0,0.0,0.0,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
173,2152,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.12,1,0.12,0,0.0,0.0,0.0,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
174,2153,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.12,1,0.12,0,0.0,0.0,0.0,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
175,2154,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.12,1,0.12,0,0.0,0.0,0.0,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
176,2155,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.12,1,0.12,0,0.0,0.0,0.0,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
177,2156,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.12,1,0.12,0,0.0,0.0,0.0,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
178,2157,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.12,1,0.12,0,0.0,0.0,0.0,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
179,2158,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.12,1,0.12,0,0.0,0.0,0.0,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
180,2159,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.12,1,0.12,0,0.0,0.0,0.0,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
181,2160,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.12,1,0.12,0,0.0,0.0,0.0,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
182,2161,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.12,1,0.12,0,0.0,0.0,0.0,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
183,2162,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.12,1,0.12,0,0.0,0.0,0.0,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
184,2163,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.12,1,0.12,0,0.0,0.0,0.0,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
185,2164,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.12,1,0.12,0,0.0,0.0,0.0,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
186,2165,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.12,1,0.12,0,0.0,0.0,0.0,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
187,2166,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.12,1,0.12,0,0.0,0.0,0.0,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
188,2167,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.12,1,0.12,0,0.0,0.0,0.0,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
189,2168,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.12,1,0.12,0,0.0,0.0,0.0,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
190,2169,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.12,1,0.12,0,0.0,0.0,0.0,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
191,2170,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.12,1,0.12,0,0.0,0.0,0.0,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
192,2171,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.12,1,0.12,0,0.0,0.0,0.0,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
193,2172,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.12,1,0.12,0,0.0,0.0,0.0,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
194,2173,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.12,1,0.12,0,0.0,0.0,0.0,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
195,2174,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.12,1,0.12,0,0.0,0.0,0.0,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
196,2175,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.12,1,0.12,0,0.0,0.0,0.0,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
197,2176,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.12,1,0.12,0,0.0,0.0,0.0,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
198,2177,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.12,1,0.12,0,0.0,0.0,0.0,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
199,2178,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.12,1,0.12,0,0.0,0.0,0.0,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
200,2179,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.12,1,0.12,0,0.0,0.0,0.0,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
201,2180,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.12,1,0.12,0,0.0,0.0,0.0,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
202,2181,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.12,1,0.12,0,0.0,0.0,0.0,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
203,2182,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.12,1,0.12,0,0.0,0.0,0.0,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
204,2183,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.12,1,0.12,0,0.0,0.0,0.0,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
205,2184,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.12,1,0.12,0,0.0,0.0,0.0,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
206,2185,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.12,1,0.12,0,0.0,0.0,0.0,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
207,2186,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.12,1,0.12,0,0.0,0.0,0.0,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
208,2187,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.12,1,0.12,0,0.0,0.0,0.0,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
209,2188,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.12,1,0.12,0,0.0,0.0,0.0,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
210,2189,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.12,1,0.12,0,0.0,0.0,0.0,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
211,2190,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.12,1,0.12,0,0.0,0.0,0.0,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
212,2191,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.12,1,0.12,0,0.0,0.0,0.0,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
213,2192,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.12,1,0.12,0,0.0,0.0,0.0,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
214,2193,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.12,1,0.12,0,0.0,0.0,0.0,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
215,2194,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.12,1,0.12,0,0.0,0.0,0.0,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
216,2195,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.12,1,0.12,0,0.0,0.0,0.0,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
217,2196,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.12,1,0.12,0,0.0,0.0,0.0,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
218,2197,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.12,1,0.12,0,0.0,0.0,0.0,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
219,2198,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.12,1,0.12,0,0.0,0.0,0.0,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
220,2199,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.12,1,0.12,0,0.0,0.0,0.0,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
221,2200,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.12,1,0.12,0,0.0,0.0,0.0,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
222,2201,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.12,1,0.12,0,0.0,0.0,0.0,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
223,2202,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.12,1,0.12,0,0.0,0.0,0.0,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
224,2203,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.12,1,0.12,0,0.0,0.0,0.0,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
225,2204,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.12,1,0.12,0,0.0,0.0,0.0,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
226,2205,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.12,1,0.12,0,0.0,0.0,0.0,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
227,2206,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.12,1,0.12,0,0.0,0.0,0.0,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
228,2207,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.12,1,0.12,0,0.0,0.0,0.0,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
229,2208,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.12,1,0.12,0,0.0,0.0,0.0,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
230,2209,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.12,1,0.12,0,0.0,0.0,0.0,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
231,2210,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.12,1,0.12,0,0.0,0.0,0.0,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
232,2211,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.12,1,0.12,0,0.0,0.0,0.0,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
233,2212,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.12,1,0.12,0,0.0,0.0,0.0,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
234,2213,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.12,1,0.12,0,0.0,0.0,0.0,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
235,2214,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.12,1,0.12,0,0.0,0.0,0.0,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
236,2215,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.12,1,0.12,0,0.0,0.0,0.0,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
237,2216,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.12,1,0.12,0,0.0,0.0,0.0,0.0,0.0,1.414214,raw_sns,Raw SNS / no discipline,42
