year,calendar_year,population_size,birth_count,births_per_population,births_per_eligible,births_per_matched_pair,death_count,matched_pair_count,new_pair_count,active_pair_count,unmatched_rate,mean_visible_candidate_count,median_visible_candidate_count,mean_perceived_candidate_count,median_perceived_candidate_count,mean_actionable_candidate_count,action_coverage_rate,visibility_action_gap,mean_selected_actionable_share,mean_selection_quota,mean_selection_acceptance_share,mean_phantom_candidate_count,mean_sampled_phantom_candidate_count,mean_selected_phantom_count,mean_phantom_selection_share,candidate_pool_multiplier,visibility_coverage_rate,theoretical_area_coverage,effective_birth_probability,selection_worker_count,action_radius,blocked_mutual_pair_count,trait_mean,trait_variance,trait_diversity,reproductive_concentration,effective_parent_count,visibility_radius,case,No reserve regions population,No reserve regions share,Weak reserve regions population,Weak reserve regions share,Balanced reserve regions population,Balanced reserve regions share,Strong reserve regions population,Strong reserve regions share
222,2201,1866,28,0.015005,0.042553,0.110672,14,253,24,430,0.231003,76.0,76.0,22800.0,22800.0,11.584416,0.152427,0.847573,0.293019,16.0,0.000702,22724.0,512.0,11.311688,0.706981,300.0,1.0,1.0,0.095493,1,0.12,0,0.083791,0.081725,0.639236,0.972056,52.266667,1.414214,allow,4,0.0021436227224008574,576,0.3086816720257235,613,0.3285101822079314,673,0.36066452304394425
223,2202,1872,26,0.013889,0.039394,0.1,20,260,22,431,0.212121,70.0,70.0,21000.0,21000.0,11.380282,0.162575,0.837425,0.364437,16.0,0.000762,20930.0,512.0,10.169014,0.635563,300.0,1.0,1.0,0.095387,1,0.12,0,0.085053,0.081361,0.637814,0.976167,45.066667,1.414214,allow,4,0.002136752136752137,576,0.3076923076923077,616,0.32905982905982906,676,0.3611111111111111
224,2203,1880,22,0.011702,0.033283,0.086275,14,255,25,428,0.228442,80.0,80.0,24000.0,24000.0,11.925926,0.149074,0.850926,0.376543,16.0,0.000667,23920.0,512.0,9.975309,0.623457,300.0,1.0,1.0,0.095227,1,0.12,0,0.084365,0.081245,0.637357,0.976596,44.0,1.414214,allow,4,0.002127659574468085,581,0.3090425531914894,617,0.3281914893617021,678,0.3606382978723404
225,2204,1876,22,0.011727,0.033691,0.089069,26,247,22,425,0.243492,77.0,77.0,23100.0,23100.0,11.461538,0.148851,0.851149,0.358173,16.0,0.000693,23023.0,512.0,10.269231,0.641827,300.0,1.0,1.0,0.09528,1,0.12,0,0.084335,0.080474,0.634326,0.976546,44.0,1.414214,allow,4,0.0021321961620469083,578,0.30810234541577824,617,0.3288912579957356,677,0.36087420042643925
226,2205,1885,32,0.016976,0.04812,0.128,23,250,23,427,0.24812,80.0,80.0,24000.0,24000.0,12.814815,0.160185,0.839815,0.324074,16.0,0.000667,23920.0,512.0,10.814815,0.675926,300.0,1.0,1.0,0.095293,1,0.12,0,0.084768,0.080016,0.632518,0.971817,53.894737,1.414214,allow,4,0.002122015915119363,581,0.30822281167108756,614,0.3257294429708223,686,0.3639257294429708
227,2206,1892,26,0.013742,0.038806,0.102362,19,254,23,432,0.241791,77.0,77.0,23100.0,23100.0,12.948718,0.168165,0.831835,0.362981,16.0,0.000693,23023.0,512.0,10.192308,0.637019,300.0,1.0,1.0,0.09512,1,0.12,0,0.08536,0.079817,0.631732,0.978127,42.25,1.414214,allow,4,0.0021141649048625794,580,0.30655391120507397,621,0.32822410147991543,687,0.363107822410148
228,2207,1897,34,0.017923,0.050898,0.134921,29,252,22,435,0.245509,77.0,77.0,23100.0,23100.0,12.230769,0.158841,0.841159,0.333333,16.0,0.000693,23023.0,512.0,10.666667,0.666667,300.0,1.0,1.0,0.09516,1,0.12,0,0.086548,0.079064,0.628743,0.969922,57.8,1.414214,allow,4,0.0021085925144965737,573,0.30205587770163417,625,0.3294675803900896,695,0.36636794939377965
229,2208,1904,24,0.012605,0.036199,0.094488,17,254,24,432,0.233786,76.0,76.0,22800.0,22800.0,11.506494,0.151401,0.848599,0.377435,16.0,0.000702,22724.0,512.0,9.961039,0.622565,300.0,1.0,1.0,0.094933,1,0.12,0,0.086628,0.078603,0.626908,0.976803,44.307692,1.414214,allow,4,0.0021008403361344537,569,0.29884453781512604,636,0.33403361344537813,695,0.3650210084033613
230,2209,1904,26,0.013655,0.039574,0.105691,26,246,20,426,0.251142,73.0,73.0,21900.0,21900.0,11.594595,0.15883,0.84117,0.358953,16.0,0.000731,21827.0,512.0,10.256757,0.641047,300.0,1.0,1.0,0.09496,1,0.12,0,0.086818,0.078372,0.625988,0.972689,52.0,1.414214,allow,4,0.0021008403361344537,571,0.29989495798319327,632,0.3319327731092437,697,0.36607142857142855
231,2210,1915,30,0.015666,0.044978,0.12,19,250,27,433,0.250375,86.0,86.0,25800.0,25800.0,11.195402,0.130179,0.869821,0.388649,16.0,0.00062,25714.0,512.0,9.781609,0.611351,300.0,1.0,1.0,0.094867,1,0.12,0,0.086911,0.078122,0.624987,0.972567,52.941176,1.414214,allow,4,0.0020887728459530026,574,0.29973890339425585,634,0.33107049608355094,703,0.3671018276762402
232,2211,1911,20,0.010466,0.030257,0.079365,24,252,25,439,0.237519,69.0,69.0,20700.0,20700.0,10.142857,0.146998,0.853002,0.349107,16.0,0.000773,20631.0,512.0,10.414286,0.650893,300.0,1.0,1.0,0.094787,1,0.12,0,0.088491,0.07796,0.62434,0.979069,40.0,1.414214,allow,4,0.0020931449502878076,576,0.30141287284144425,633,0.33124018838304553,698,0.3652537938252224
233,2212,1913,27,0.014114,0.040602,0.108,25,250,19,439,0.24812,65.0,65.0,19500.0,19500.0,11.363636,0.174825,0.825175,0.344697,16.0,0.000821,19435.0,512.0,10.484848,0.655303,300.0,1.0,1.0,0.094853,1,0.12,0,0.088654,0.077448,0.622287,0.973786,50.275862,1.414214,allow,4,0.0020909566126502874,579,0.30266596968112913,629,0.3288029273392577,701,0.36644014636696287
234,2213,1918,26,0.013556,0.038981,0.101961,21,255,25,444,0.235382,72.0,72.0,21600.0,21600.0,10.082192,0.14003,0.85997,0.349315,16.0,0.000741,21528.0,512.0,10.410959,0.650685,300.0,1.0,1.0,0.094773,1,0.12,0,0.088798,0.077158,0.621119,0.976739,45.066667,1.414214,allow,3,0.0015641293013555788,584,0.3044838373305527,633,0.3300312825860271,698,0.36392075078206465
235,2214,1921,26,0.013535,0.038462,0.101167,23,257,20,445,0.239645,67.0,67.0,20100.0,20100.0,12.294118,0.183494,0.816506,0.367647,16.0,0.000796,20033.0,512.0,10.117647,0.632353,300.0,1.0,1.0,0.094733,1,0.12,0,0.089567,0.076745,0.619456,0.972931,52.0,1.414214,allow,3,0.0015616866215512754,587,0.3055700156168662,639,0.33263925039042164,692,0.36022904737116085
236,2215,1914,23,0.012017,0.03343,0.087452,30,263,24,449,0.235465,77.0,77.0,23100.0,23100.0,13.692308,0.177822,0.822178,0.407051,16.0,0.000693,23023.0,512.0,9.487179,0.592949,300.0,1.0,1.0,0.094787,1,0.12,0,0.090223,0.076366,0.617924,0.977966,42.32,1.414214,allow,3,0.001567398119122257,591,0.30877742946708464,637,0.3328108672936259,683,0.3568443051201672
237,2216,1906,25,0.013116,0.036711,0.096525,33,259,22,446,0.239354,73.0,73.0,21900.0,21900.0,12.459459,0.170678,0.829322,0.38598,16.0,0.000731,21827.0,512.0,9.824324,0.61402,300.0,1.0,1.0,0.09492,1,0.12,0,0.090445,0.076042,0.616611,0.975782,46.296296,1.414214,allow,3,0.0015739769150052466,587,0.3079748163693599,640,0.3357817418677859,676,0.3546694648478489
238,2217,1902,21,0.011041,0.030523,0.081395,25,258,25,439,0.25,90.0,90.0,27000.0,27000.0,16.021978,0.178022,0.821978,0.428571,16.0,0.000593,26910.0,512.0,9.142857,0.571429,300.0,1.0,1.0,0.09492,1,0.12,0,0.089901,0.076189,0.617209,0.979921,38.347826,1.414214,allow,3,0.0015772870662460567,586,0.30809674027339645,645,0.3391167192429022,668,0.3512092534174553
239,2218,1914,34,0.017764,0.049062,0.128302,22,265,25,446,0.235209,87.0,87.0,26100.0,26100.0,17.681818,0.203239,0.796761,0.446023,16.0,0.000613,26013.0,512.0,8.863636,0.553977,300.0,1.0,1.0,0.094933,1,0.12,0,0.088981,0.075515,0.614471,0.970189,57.8,1.414214,allow,3,0.001567398119122257,590,0.30825496342737724,646,0.3375130616509927,675,0.35266457680250785
240,2219,1919,25,0.013028,0.036075,0.095057,20,263,21,447,0.240981,82.0,82.0,24600.0,24600.0,15.325301,0.186894,0.813106,0.438253,16.0,0.00065,24518.0,512.0,8.987952,0.561747,300.0,1.0,1.0,0.094747,1,0.12,0,0.090012,0.075297,0.613585,0.975946,46.296296,1.414214,allow,3,0.001563314226159458,589,0.3069306930693069,647,0.3371547681083898,680,0.3543512245961438
